user,item,rating
150168,79,5.0
150174,1397,5.0
27769,2655,4.0
150273,1254,5.0
27769,3047,5.0
150299,2483,5.0
150338,2697,5.0
150347,2569,3.0
103911,960,4.0
150372,557,5.0
137330,43,5.0
105860,1751,4.0
68693,3060,4.0
125213,1346,4.0
55506,1835,5.0
150432,993,5.0
105860,1509,4.0
20310,2503,5.0
150508,2031,5.0
61366,1393,5.0
52242,3054,3.0
150574,3030,5.0
25922,1496,4.0
146867,2935,5.0
150610,2340,5.0
150634,2731,4.0
150649,111,5.0
27708,3056,4.0
150688,2340,5.0
150692,3065,2.0
55985,3106,4.0
150773,1575,5.0
150779,2279,3.0
150649,2388,3.0
139369,1346,5.0
150827,2478,5.0
150831,468,5.0
150892,2947,3.0
49316,2837,5.0
150932,3053,5.0
150945,557,5.0
86016,2896,4.0
150932,3060,5.0
90326,1212,5.0
150985,2947,4.0
149892,1733,4.0
139047,679,3.0
13622,2891,5.0
151119,574,1.0
10956,546,5.0
151136,541,5.0
151153,1575,4.0
151165,2504,5.0
151176,327,4.0
151189,2486,5.0
151189,1886,5.0
151224,2608,1.0
85491,3060,3.0
151291,2958,5.0
151319,111,5.0
137260,1882,5.0
48222,2530,4.0
80030,2454,5.0
151348,1886,3.0
151371,2742,4.0
95805,927,3.0
123105,2277,5.0
151426,1397,4.0
151437,2377,2.0
151447,1531,5.0
112686,1420,5.0
151495,327,5.0
33274,1659,5.0
151505,2351,5.0
123771,2624,4.0
13360,2443,2.0
151524,3134,3.0
151548,1949,5.0
151558,2340,1.0
151577,2172,3.0
151599,791,5.0
151639,2019,5.0
4932,3056,4.0
151690,1470,5.0
151699,1575,4.0
151733,1785,4.0
151804,2742,5.0
151831,1555,5.0
107673,2247,3.0
151889,2903,5.0
151897,1521,1.0
151908,1323,5.0
151937,2486,5.0
151969,1938,5.0
151971,1128,4.0
151985,2018,5.0
151990,1750,2.0
5696,3120,4.0
152032,468,5.0
152047,1659,3.0
85882,3106,4.0
152060,1242,5.0
90284,1628,3.0
152092,1886,5.0
34640,1130,5.0
152150,1496,3.0
152150,2340,5.0
152174,2437,5.0
152181,2279,5.0
24045,3029,4.0
152190,1006,4.0
152202,2470,4.0
25429,3120,3.0
40221,3106,5.0
152233,2454,5.0
38978,3106,4.0
152243,1945,5.0
4934,2891,5.0
152259,2205,5.0
152289,2486,3.0
152292,2392,5.0
152295,2433,5.0
152331,2340,1.0
90067,377,1.0
104867,2031,2.0
152366,2796,5.0
152409,3053,5.0
22757,2697,5.0
152414,1755,5.0
152438,1761,4.0
152455,457,5.0
152456,2523,5.0
152462,1806,5.0
72440,2921,3.0
152474,1988,4.0
119410,1660,5.0
52830,1558,4.0
152517,2863,5.0
152522,3106,5.0
91159,3106,4.0
36096,3106,4.0
152565,1605,5.0
27864,3029,2.0
110198,1397,4.0
152591,1750,4.0
10727,3029,5.0
152629,1428,5.0
152456,2486,5.0
148574,2037,4.0
150372,1390,5.0
19335,2593,5.0
152666,601,2.0
152672,3109,5.0
152686,2203,4.0
152726,274,5.0
65859,2279,5.0
152726,2031,4.0
124756,3101,3.0
152758,619,5.0
49331,3029,5.0
152770,1936,5.0
152784,1258,3.0
86878,927,5.0
26106,3029,4.0
152793,1786,4.0
152828,1902,1.0
29715,3120,3.0
152843,2265,5.0
152848,1554,5.0
152879,1128,5.0
152881,3117,5.0
13746,3029,5.0
152916,2415,3.0
152918,2673,5.0
152924,2627,5.0
18111,3146,4.0
152945,2132,5.0
152959,2398,5.0
116880,3029,5.0
152971,2631,2.0
152994,619,5.0
153002,546,5.0
153006,993,5.0
92147,3145,4.0
40221,2891,4.0
153050,2454,3.0
153098,1715,5.0
153108,1575,4.0
153115,1575,4.0
18390,3060,3.0
153140,457,3.0
115555,3106,5.0
153180,1819,5.0
153115,3150,4.0
120390,1496,5.0
82180,2392,5.0
153277,2696,3.0
153279,1884,4.0
153289,1130,5.0
127132,2423,5.0
153322,1593,5.0
153327,646,4.0
153334,2525,5.0
153348,1210,5.0
64369,2293,5.0
25032,1755,4.0
153383,2483,5.0
153388,3145,2.0
120284,927,3.0
55007,2486,4.0
24045,2486,3.0
153427,1575,4.0
153440,2798,5.0
95852,651,5.0
124879,2340,5.0
153481,2016,5.0
153512,2340,5.0
134941,1055,5.0
35251,2935,5.0
153553,1659,5.0
153590,2756,4.0
153593,3109,5.0
83433,2415,5.0
40516,791,5.0
53690,111,1.0
153512,2169,4.0
153659,1372,5.0
153679,2973,5.0
94544,827,2.0
153759,619,5.0
153770,2279,5.0
153812,1812,5.0
88323,2525,5.0
153860,2559,5.0
153862,1715,5.0
153942,2252,4.0
153979,1538,1.0
27920,2589,2.0
66586,1974,4.0
38561,3029,5.0
154015,1575,3.0
154052,1105,5.0
154069,1258,5.0
21503,1258,5.0
100898,2602,2.0
154182,2129,5.0
121450,554,4.0
154190,79,5.0
29641,3145,4.0
154203,3103,5.0
130392,1575,4.0
154233,2483,5.0
61134,2398,5.0
154278,2731,4.0
154280,2415,5.0
129442,2525,5.0
140496,1517,1.0
76665,2470,5.0
154309,1962,4.0
25345,2095,5.0
154357,2129,5.0
154390,2345,5.0
154392,1886,5.0
83966,3106,5.0
154414,2380,4.0
154428,3039,5.0
121700,2031,5.0
135123,2731,5.0
90791,154,5.0
154462,2126,5.0
154475,1372,2.0
138285,3064,5.0
154499,1886,5.0
36400,3120,4.0
154517,1525,5.0
154537,1404,5.0
6780,1764,2.0
154554,332,5.0
154563,2593,5.0
154537,557,5.0
154564,1722,5.0
154568,111,5.0
154569,2398,5.0
71319,2483,5.0
32971,3029,5.0
154674,3051,5.0
145050,3051,5.0
6584,1470,5.0
154723,1201,5.0
154734,1130,4.0
154569,1877,1.0
154765,1301,4.0
154795,1135,5.0
154799,457,1.0
154803,2523,5.0
148651,2523,5.0
154819,1886,4.0
154822,1886,2.0
154831,1470,3.0
154838,2570,4.0
154857,1706,5.0
1489,1659,1.0
76767,590,4.0
154795,2340,5.0
154922,2486,4.0
154933,1937,5.0
154940,2340,2.0
142904,1795,5.0
102558,2340,2.0
154765,714,2.0
37749,3145,5.0
110366,2657,5.0
154803,2486,5.0
43362,2704,2.0
97544,1661,4.0
64954,451,5.0
155073,356,2.0
155085,1221,1.0
155092,2494,3.0
155097,2398,5.0
155073,1125,5.0
155116,1742,2.0
155120,100,5.0
155135,1605,5.0
155140,2624,4.0
57608,2984,4.0
155147,1853,5.0
155180,1639,5.0
155190,1517,5.0
155289,2872,3.0
151577,2950,4.0
155380,1750,5.0
155401,3015,5.0
104468,2480,5.0
155426,2523,5.0
155427,1997,5.0
155436,2560,5.0
155448,2346,5.0
155452,1105,4.0
155493,1939,5.0
155498,2483,5.0
155513,2483,4.0
155092,1470,5.0
155564,897,4.0
155594,1061,5.0
123044,2914,5.0
44778,3176,2.0
91206,332,4.0
155633,1886,2.0
155676,390,4.0
155683,897,4.0
155691,790,3.0
155694,811,5.0
155728,2279,5.0
155759,1286,4.0
155763,2523,2.0
155683,1389,4.0
155694,468,5.0
155812,2570,1.0
155822,1130,4.0
55840,2398,3.0
155900,2523,2.0
155913,2031,5.0
151136,2016,5.0
155941,1790,5.0
90893,2914,5.0
4378,3029,5.0
139585,2388,5.0
139825,2279,2.0
141177,3051,3.0
156041,1497,5.0
143663,500,5.0
156134,2478,2.0
156149,1435,3.0
43145,1470,5.0
92517,2129,4.0
156167,111,5.0
156191,3064,4.0
156195,2470,5.0
83826,2731,3.0
156240,1991,5.0
156255,2486,1.0
16528,3029,4.0
156302,2759,5.0
149506,3145,5.0
156387,468,4.0
156391,2066,5.0
156445,2129,5.0
156460,2486,5.0
156491,1470,4.0
3939,3189,5.0
156533,1470,3.0
156547,1983,5.0
17373,3177,5.0
130792,2398,5.0
156570,111,4.0
156574,791,5.0
156583,1735,5.0
156491,1605,5.0
2580,2085,4.0
156533,1372,1.0
37491,3056,5.0
18324,2731,5.0
52242,3106,4.0
156719,2483,5.0
105276,2454,5.0
62950,3189,5.0
156809,2735,5.0
156826,390,5.0
52266,3145,5.0
63652,1605,5.0
156849,2573,5.0
156872,299,5.0
156875,1812,4.0
156878,2019,5.0
156904,2340,5.0
156905,332,5.0
74311,2415,3.0
145548,2837,3.0
156927,2719,5.0
156959,43,5.0
81633,2347,5.0
18709,3106,5.0
156989,2525,5.0
157000,1525,5.0
157011,1469,1.0
157013,3194,3.0
157026,1961,5.0
30677,3189,5.0
56482,3145,5.0
157094,3051,5.0
87842,2297,5.0
46878,3158,5.0
157189,1575,4.0
157204,1575,5.0
157237,2279,5.0
157263,2933,4.0
125535,3101,3.0
53263,3029,5.0
16708,2697,4.0
157237,1886,4.0
157359,3106,5.0
2221,3106,4.0
157377,2486,5.0
157393,3145,3.0
157411,2902,5.0
63506,2284,5.0
157426,3145,3.0
157460,2340,5.0
79007,1575,5.0
157481,3201,5.0
88876,2134,3.0
157491,2881,4.0
13528,2523,5.0
157491,2058,5.0
63416,791,5.0
157623,552,5.0
157640,1605,5.0
137388,2380,1.0
72515,2486,4.0
157701,2486,5.0
157704,3170,1.0
157720,2768,4.0
157728,1670,5.0
157731,2731,4.0
157745,1124,4.0
157772,1473,5.0
48281,3120,2.0
92503,1603,5.0
157789,2831,5.0
157817,3104,5.0
157834,2881,5.0
157817,1372,5.0
48824,1679,4.0
16528,3195,5.0
157881,1233,4.0
157896,647,4.0
157898,1446,1.0
157900,752,5.0
43857,2380,5.0
157939,791,3.0
157946,1780,4.0
157949,2016,5.0
157956,1130,2.0
41872,927,2.0
158005,1715,5.0
127798,1213,4.0
150174,1470,4.0
158070,1649,4.0
28292,3195,5.0
59629,3120,4.0
70180,3145,2.0
158149,1084,1.0
158151,1105,3.0
85285,1517,5.0
112954,2344,5.0
158185,1715,5.0
158214,3108,5.0
158218,1862,3.0
158262,2983,4.0
158285,2296,1.0
158291,2880,4.0
158341,1843,1.0
18544,3215,5.0
158442,1575,5.0
132977,1750,5.0
158474,17,4.0
158489,2863,4.0
60340,3216,5.0
158489,2299,4.0
158494,350,5.0
156460,1886,5.0
158567,1886,4.0
69669,3029,4.0
158577,1496,5.0
158578,2641,5.0
138894,953,4.0
27387,1006,3.0
158633,2486,5.0
158641,468,5.0
1383,3215,5.0
158719,2293,4.0
32432,3066,4.0
158721,1715,4.0
35660,457,1.0
158744,1473,5.0
158802,222,5.0
158863,3181,5.0
158928,3181,5.0
22574,1469,1.0
100808,1397,4.0
109152,3029,4.0
158994,1539,5.0
89338,1433,5.0
158997,2570,4.0
159004,3227,5.0
159009,3106,5.0
159011,2779,4.0
121675,1473,5.0
159043,307,5.0
159046,1842,5.0
159052,3215,5.0
159065,3201,5.0
159076,3215,5.0
105569,1301,2.0
159103,2340,4.0
159156,1056,5.0
55282,3120,4.0
159185,2690,3.0
63109,3207,4.0
16994,3215,5.0
83950,1435,3.0
159266,2129,4.0
112312,1659,5.0
159291,2483,5.0
148750,1780,2.0
159321,2263,5.0
159349,1258,5.0
103952,1659,2.0
159381,2340,4.0
40221,307,4.0
159479,1472,5.0
159493,3215,5.0
159508,2742,4.0
159522,2016,5.0
159533,1323,5.0
159580,2340,4.0
43680,3215,2.0
109624,2704,5.0
46878,3189,5.0
159657,1575,3.0
73450,1575,4.0
133655,2483,5.0
67763,1372,5.0
159694,1393,1.0
159734,1605,5.0
159801,468,5.0
159805,1630,4.0
153289,2167,4.0
159871,1420,4.0
65744,2038,2.0
159973,2840,5.0
28292,3227,3.0
160030,1812,5.0
160037,2392,5.0
160059,3200,5.0
118233,3227,5.0
107439,2863,5.0
160088,2807,3.0
160097,2902,4.0
93318,3125,4.0
160162,2831,4.0
39772,3158,4.0
160163,1258,5.0
160182,1690,1.0
108672,1470,5.0
160248,3126,5.0
160298,2486,4.0
160307,3215,3.0
101388,1517,4.0
44355,1094,5.0
160334,2935,5.0
58601,2083,5.0
160416,1210,1.0
160248,3109,5.0
51765,3183,4.0
160448,2169,5.0
29826,2503,4.0
34584,1448,4.0
160464,3106,5.0
160469,1433,5.0
160480,1372,5.0
160482,647,4.0
160485,3029,5.0
154554,2642,4.0
160585,1575,5.0
113696,2372,5.0
160597,1608,5.0
130601,2674,3.0
160334,3227,5.0
113696,2031,5.0
160630,1862,3.0
160723,2399,5.0
12262,3215,5.0
160746,1670,4.0
160767,1125,4.0
160798,1006,3.0
160799,3065,5.0
46003,2129,5.0
160819,1372,5.0
10727,3215,5.0
160841,1605,4.0
128259,2720,5.0
160876,791,5.0
160878,791,5.0
160883,1733,5.0
136296,1575,5.0
160911,1372,5.0
146421,1397,5.0
58896,823,4.0
160968,619,4.0
77654,3204,5.0
27708,1828,2.0
161044,1886,5.0
161049,2881,5.0
53608,1061,5.0
161066,2129,5.0
28069,1792,4.0
161182,557,5.0
161187,1254,5.0
161214,1397,5.0
59243,2143,5.0
161244,1671,5.0
26624,2220,4.0
161276,2085,4.0
38927,2273,5.0
161303,2340,1.0
161322,2,5.0
161342,1314,2.0
161368,752,5.0
161373,2063,5.0
161381,1857,3.0
161431,3029,5.0
161438,1372,5.0
107910,2306,1.0
161491,2996,5.0
161554,2788,5.0
161557,1871,4.0
161565,1715,5.0
50315,646,1.0
126512,327,3.0
161675,1908,5.0
161692,2340,5.0
161703,1874,5.0
161720,2465,5.0
161723,2326,5.0
161734,1469,4.0
161749,1659,3.0
45623,1289,5.0
18111,3158,5.0
161779,3164,5.0
161794,791,4.0
161814,2483,5.0
161822,2483,4.0
161830,1575,1.0
45623,1130,5.0
161916,1206,3.0
161939,897,4.0
161941,2148,4.0
68474,3204,5.0
89877,2753,5.0
161984,1393,4.0
161997,3106,5.0
77654,2903,5.0
162051,2142,1.0
162058,3051,4.0
161984,1575,5.0
162067,1659,4.0
98373,2469,4.0
162078,2483,5.0
162090,2478,5.0
86772,3153,5.0
104303,3173,5.0
162190,2483,5.0
162191,2483,5.0
162215,2415,2.0
162217,875,5.0
162221,2465,2.0
162227,1554,5.0
162228,2223,4.0
81652,2996,5.0
162252,1886,4.0
162260,3051,5.0
162227,1575,3.0
162311,1740,5.0
71319,1661,4.0
162329,927,4.0
162341,390,4.0
162345,3106,1.0
155452,2697,4.0
162354,2486,5.0
162360,1603,5.0
162402,2525,5.0
162435,2779,5.0
162443,2956,5.0
103243,2648,4.0
162486,2881,5.0
29384,356,5.0
162495,3200,4.0
162503,2486,5.0
162539,2483,5.0
162576,438,3.0
97064,111,4.0
162613,2340,5.0
162645,1469,5.0
88715,2129,4.0
162714,1886,5.0
64995,832,4.0
162858,1145,5.0
162860,457,5.0
162862,2177,5.0
162887,557,1.0
162900,3227,5.0
162909,1433,5.0
12101,2148,5.0
64995,1922,5.0
111149,2400,2.0
162965,2869,1.0
30398,3172,4.0
162980,1785,3.0
47465,3088,5.0
2956,1812,5.0
162986,2327,3.0
128885,2,3.0
163017,2018,4.0
163035,2827,4.0
163072,1575,5.0
5187,1843,1.0
163099,1469,4.0
106253,2177,5.0
163137,272,5.0
163166,2264,5.0
157481,1372,5.0
75985,3029,5.0
163251,1509,5.0
163276,3051,5.0
163278,1056,5.0
163292,1690,2.0
146579,3227,4.0
163099,791,5.0
163331,2031,5.0
154475,1764,2.0
163344,2016,4.0
86002,3106,4.0
163390,1517,4.0
110632,694,3.0
34749,3227,5.0
134562,1785,2.0
163510,2031,5.0
155594,299,5.0
110632,1470,5.0
163569,463,4.0
163601,2000,4.0
163615,3065,5.0
163636,619,4.0
163637,619,5.0
163639,418,3.0
163670,2486,5.0
163673,452,5.0
46878,2720,4.0
163715,927,5.0
163727,2907,4.0
163736,891,5.0
53608,3272,5.0
163729,1455,5.0
163761,3162,4.0
163782,3193,2.0
163807,2177,5.0
163811,2423,4.0
113235,3036,5.0
163818,3085,4.0
163853,3106,5.0
91159,3227,4.0
163879,2019,5.0
163881,1882,5.0
163900,1755,5.0
89312,1877,2.0
163921,2400,5.0
163937,1575,4.0
163965,2466,5.0
163971,2571,4.0
152672,3126,5.0
164000,2900,5.0
164016,3277,4.0
75459,3215,5.0
164045,2648,5.0
164062,1005,4.0
164045,2220,4.0
154069,1490,5.0
164105,2651,4.0
164114,1433,4.0
163510,1618,2.0
164126,554,2.0
164143,3148,4.0
120477,1501,4.0
164224,1451,5.0
164228,2031,5.0
164299,222,3.0
164301,1936,5.0
164310,1517,5.0
164314,619,5.0
164371,1105,5.0
36323,1124,1.0
101877,2503,5.0
164417,148,1.0
59172,2523,5.0
46878,1675,4.0
97655,343,4.0
164493,1525,5.0
158577,1575,5.0
37460,2525,5.0
12844,1470,5.0
79106,2345,5.0
104858,2731,5.0
164603,2933,5.0
113330,2589,3.0
164630,2483,3.0
164643,1659,5.0
161822,2000,5.0
164689,2486,5.0
30070,2863,5.0
164752,111,4.0
164761,2902,4.0
85958,2126,5.0
164861,1886,5.0
18193,2126,4.0
164915,2546,4.0
164995,1442,5.0
152971,1935,3.0
165004,2380,5.0
162360,2130,4.0
165011,3035,5.0
165042,2398,4.0
165050,2830,4.0
22606,3158,5.0
165069,1715,5.0
165093,1575,5.0
165111,2169,5.0
129625,2340,5.0
165111,1961,5.0
165193,77,4.0
18814,1715,5.0
165214,1397,5.0
21686,242,4.0
165230,1795,5.0
165231,3051,3.0
17108,3254,5.0
165256,2333,5.0
129625,1428,3.0
165308,1372,5.0
80476,2126,4.0
165374,2979,5.0
16202,3290,4.0
59141,2069,5.0
165308,2589,5.0
165408,3065,5.0
165412,2249,5.0
165414,3115,2.0
63795,3292,4.0
22835,3215,5.0
7605,3290,5.0
165448,2340,5.0
165456,2297,4.0
21323,2415,4.0
165508,1497,5.0
165193,1470,5.0
165604,2443,3.0
165636,1670,5.0
165686,1135,2.0
165732,2284,4.0
165752,457,1.0
80091,2731,4.0
137076,3302,3.0
165851,1875,5.0
165859,719,5.0
165906,619,5.0
165947,3292,5.0
165949,3051,5.0
165993,2902,5.0
161675,1575,4.0
161675,2465,2.0
166088,2792,3.0
166167,1671,2.0
166240,1124,4.0
39814,3227,4.0
76275,1575,5.0
166296,1124,4.0
166337,2132,3.0
166342,2593,5.0
166361,1575,4.0
166387,1282,3.0
30022,2177,4.0
112753,1941,4.0
166428,2242,5.0
166342,2399,5.0
163166,3011,5.0
6935,3310,2.0
166482,2466,4.0
166503,1875,4.0
166517,1605,5.0
166540,2392,5.0
166567,2486,5.0
57874,3106,5.0
166517,683,3.0
166668,1575,5.0
166677,1886,4.0
166731,2380,4.0
166779,3276,5.0
157720,2605,1.0
98586,3165,5.0
166789,2907,5.0
166805,2970,5.0
166829,1575,3.0
166931,1936,4.0
166957,1886,5.0
167003,2411,5.0
35783,2031,4.0
167038,2483,4.0
167053,2570,4.0
167054,2560,5.0
167088,2569,2.0
87972,2382,4.0
167103,438,5.0
167054,2041,5.0
167120,2415,5.0
167129,1715,5.0
167140,2398,4.0
167038,3173,5.0
134231,2697,4.0
167180,1938,5.0
167218,2083,5.0
167140,1473,5.0
167230,2947,5.0
81272,3013,5.0
167270,79,5.0
167344,1706,5.0
167419,2340,5.0
167448,1744,5.0
167478,3292,4.0
167528,2499,5.0
167529,2466,5.0
160097,1294,4.0
167716,2392,2.0
167739,2602,5.0
167741,2692,5.0
167748,1166,2.0
165906,836,5.0
167794,2486,5.0
125495,1289,1.0
167801,2486,2.0
158262,2486,5.0
44695,1393,3.0
167866,1886,5.0
167801,1868,5.0
89195,111,2.0
167935,2132,5.0
168000,1787,5.0
168011,1715,5.0
168078,2415,4.0
145806,3290,4.0
122572,1105,5.0
168121,2412,5.0
97495,1390,5.0
111590,1605,5.0
168244,2129,5.0
168258,1780,5.0
168259,1780,3.0
124032,2279,5.0
29637,3302,5.0
168273,2637,5.0
168282,1875,5.0
168308,2423,5.0
168309,3333,5.0
168312,2075,5.0
168362,2009,1.0
168452,2403,5.0
168466,1874,5.0
22606,3227,4.0
168516,2826,4.0
168534,1435,1.0
168584,1812,3.0
168589,1715,5.0
168590,2697,5.0
168633,2340,5.0
168682,2031,5.0
168712,3064,5.0
84065,1871,4.0
104811,1428,2.0
165947,3276,4.0
22757,2605,5.0
22501,327,3.0
168817,307,5.0
168826,2525,5.0
161342,2340,3.0
168864,1593,5.0
161342,2129,5.0
168893,1659,5.0
157640,1670,5.0
168984,3106,5.0
168991,3338,3.0
168992,468,5.0
102368,1372,2.0
169010,1575,5.0
81555,1575,5.0
169033,1538,3.0
168992,1661,4.0
169087,1659,5.0
169090,1659,4.0
169098,2433,5.0
10866,43,4.0
112312,2340,5.0
169166,2538,3.0
169249,33,2.0
169278,3337,5.0
169304,1575,4.0
169317,2736,5.0
168633,1306,5.0
87281,2273,3.0
76253,2454,5.0
169363,2903,5.0
169367,1487,5.0
169370,1455,5.0
169377,1435,4.0
169428,1470,5.0
169506,557,5.0
169529,2031,5.0
169530,2589,4.0
169532,2486,5.0
169546,2273,3.0
169567,2279,4.0
169599,1874,4.0
169675,2573,4.0
101360,1404,5.0
33939,2933,4.0
169759,2933,5.0
169790,327,5.0
169304,111,4.0
92744,2018,5.0
96983,1564,5.0
169790,1886,5.0
66521,823,5.0
55576,2933,5.0
169973,1304,4.0
10727,1470,3.0
168259,2754,4.0
170088,2931,2.0
170094,1908,3.0
170096,1130,4.0
170126,2933,5.0
170129,2829,5.0
170137,2933,5.0
170144,2279,5.0
170163,1124,5.0
170094,1715,5.0
18427,2000,4.0
30245,2588,4.0
124972,3179,5.0
110387,2933,5.0
138924,2466,5.0
170256,1084,1.0
170284,791,5.0
169428,3266,5.0
170192,1535,5.0
170300,719,1.0
52107,3302,4.0
170344,2492,4.0
170357,303,4.0
170384,1397,5.0
80476,3189,5.0
170420,2415,3.0
138722,1642,3.0
64374,3302,5.0
170457,1056,4.0
170543,2401,5.0
170565,2483,5.0
141432,2279,4.0
170600,111,5.0
167419,1908,4.0
170649,1447,5.0
9224,3178,5.0
92917,1549,5.0
151153,2902,3.0
31659,3218,5.0
170690,1841,5.0
155190,1470,4.0
98897,1210,5.0
170727,1575,3.0
170744,2238,5.0
84707,1862,2.0
116992,897,5.0
170774,222,5.0
170789,2031,3.0
97418,1638,4.0
170829,1643,5.0
170830,2697,3.0
170851,2697,5.0
96447,1701,5.0
170874,2228,5.0
170929,2446,5.0
54335,3314,5.0
64440,2399,5.0
171025,1323,5.0
171063,2415,4.0
171119,927,5.0
171123,2205,5.0
171131,3325,5.0
120446,2571,5.0
171250,460,5.0
171368,1823,4.0
171368,2935,4.0
6495,791,1.0
171428,3256,5.0
171481,2405,4.0
171485,1886,5.0
171544,1840,5.0
100977,3302,5.0
171603,2618,5.0
82890,1130,3.0
171608,751,5.0
171609,647,4.0
162252,2483,4.0
171632,3112,4.0
171695,2132,4.0
171774,2514,4.0
171835,895,4.0
171840,1372,5.0
170344,2942,5.0
171867,2523,1.0
171909,2708,2.0
171123,2128,2.0
171921,651,5.0
134977,1124,5.0
171949,2902,4.0
134977,1297,5.0
171966,619,5.0
171949,2525,2.0
13746,3218,5.0
171966,1575,4.0
172012,3065,5.0
172085,619,4.0
160248,3324,5.0
136406,1124,2.0
3715,897,4.0
172126,2636,5.0
60134,2984,3.0
58448,2340,5.0
172160,1772,4.0
172161,3101,4.0
172165,2723,4.0
80486,1323,3.0
172171,2589,1.0
172174,2031,5.0
152848,1817,5.0
120598,1715,4.0
46641,3215,5.0
105435,1435,5.0
167419,2380,4.0
172085,2989,1.0
172281,1130,5.0
59201,2486,5.0
27334,3215,5.0
172340,2031,4.0
98923,2142,5.0
172392,2151,5.0
91241,1124,1.0
172413,327,4.0
172417,1657,3.0
44603,2570,4.0
172520,111,5.0
14469,3252,5.0
172530,3340,4.0
172544,2340,5.0
75985,3218,5.0
172611,3218,4.0
172629,3178,4.0
172660,2483,2.0
172669,2188,4.0
158494,1938,5.0
172740,2909,5.0
172782,2478,3.0
172785,3299,5.0
46284,3302,5.0
143095,1397,1.0
172825,1407,5.0
65141,274,5.0
135446,2340,2.0
172938,1997,3.0
172945,3303,3.0
172965,2831,5.0
10764,2061,3.0
172981,1886,5.0
173003,1661,5.0
38796,299,5.0
173044,1759,4.0
99896,1372,5.0
65744,2345,5.0
63630,2412,4.0
173142,2242,4.0
173149,468,4.0
156041,2872,5.0
173192,274,5.0
18111,3189,5.0
7217,3310,3.0
65744,1706,5.0
173241,3218,5.0
173261,259,5.0
56616,3302,5.0
128773,2398,5.0
173294,3401,4.0
173299,2868,4.0
173313,1124,5.0
173316,1618,4.0
74309,2437,5.0
173360,1105,5.0
151348,1675,5.0
16532,1877,1.0
173404,2525,4.0
128773,269,4.0
93153,3404,5.0
140632,3290,4.0
173453,452,4.0
163727,2768,5.0
173490,647,5.0
173503,1715,5.0
173516,390,5.0
38844,3193,4.0
173540,2941,5.0
7429,3290,5.0
173555,2146,5.0
22757,2483,4.0
34850,274,4.0
173604,2466,5.0
173609,753,5.0
40259,2203,4.0
173677,3065,4.0
173690,2881,4.0
173703,2020,5.0
173721,2826,5.0
168258,2844,5.0
173766,2133,5.0
173768,1795,4.0
173787,1670,4.0
85442,111,3.0
173808,3178,3.0
173840,3302,5.0
173841,3302,5.0
173866,2492,5.0
173882,1166,4.0
173901,1397,5.0
173902,2372,5.0
173917,2371,5.0
173934,1841,4.0
173941,438,5.0
134276,2704,2.0
160248,3403,5.0
173974,3013,4.0
173982,1575,5.0
173997,1575,2.0
174024,2734,1.0
174033,1397,4.0
174037,2697,5.0
174040,2279,5.0
42373,3290,5.0
25345,3109,5.0
66586,3302,4.0
84297,2980,5.0
174095,1670,5.0
139585,828,4.0
174116,1470,4.0
174125,3402,2.0
174126,2585,5.0
174153,3189,4.0
27769,2589,3.0
117586,927,5.0
174170,3002,3.0
174171,3340,5.0
174189,1265,3.0
90341,3302,4.0
174218,2340,5.0
174220,2684,5.0
161381,1428,2.0
93951,1428,5.0
85343,3029,1.0
174257,3369,4.0
6962,3288,4.0
174280,2588,5.0
174287,647,5.0
174287,1868,5.0
174314,2935,2.0
174353,2863,5.0
174360,647,5.0
174364,619,5.0
16994,3189,5.0
18193,3189,5.0
23257,1575,5.0
174400,438,2.0
98666,1124,5.0
174441,111,5.0
174443,1868,5.0
91078,3013,3.0
22916,3404,5.0
18202,2483,5.0
174537,1593,5.0
72921,3189,5.0
174556,1575,4.0
66562,3125,5.0
174585,2333,5.0
174607,1685,1.0
174610,1972,1.0
13746,3013,2.0
42903,2479,2.0
87174,632,4.0
77038,3404,3.0
171250,3419,3.0
113027,1348,5.0
174658,259,5.0
174664,2238,3.0
55506,3013,4.0
174686,111,2.0
91038,1690,5.0
166240,1540,4.0
139738,897,5.0
174750,2399,4.0
174764,2636,5.0
174769,1670,3.0
174794,2486,5.0
69283,2881,4.0
174171,3013,4.0
174874,2194,5.0
174912,1210,5.0
20607,1165,2.0
174951,1908,3.0
175017,1715,5.0
87478,1715,5.0
174951,1608,4.0
175041,2309,1.0
85393,3431,3.0
174658,3432,5.0
90187,3433,3.0
175075,3288,5.0
11517,3013,4.0
126969,2483,5.0
175150,2425,5.0
175157,2129,5.0
164105,1671,5.0
80420,1722,5.0
175211,2470,5.0
175330,2483,4.0
175374,1659,5.0
175489,2203,5.0
174764,2486,5.0
175547,111,4.0
175571,1877,1.0
175595,2486,5.0
175602,1105,5.0
175626,557,5.0
175634,2371,5.0
80420,2900,4.0
60174,3303,1.0
13473,2465,3.0
175699,2571,4.0
175711,2523,5.0
175714,1575,3.0
175721,1238,4.0
175734,1670,4.0
57361,1797,5.0
119172,1908,2.0
122091,2977,4.0
21686,447,5.0
119172,468,5.0
87448,2916,4.0
175887,1575,4.0
148887,2933,5.0
175904,1974,4.0
175909,3288,4.0
175934,1671,3.0
175949,1605,5.0
175969,1435,1.0
61411,327,5.0
176047,2801,4.0
176048,2801,4.0
176170,2340,5.0
176187,1756,4.0
176214,1785,5.0
176217,2466,4.0
176240,1517,5.0
176242,1861,4.0
